text,label,reason,current_label,category,video_id,ts
olê olê olá toda lei da lei da lei do eu sou Palmeiras e o senhor eu vivo todas Premiere,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:23:31.033-03:00
Mancada uma torcida só,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:46:12.203-03:00
Muito penalti no Brasil po..na europa siga não foi nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:28.150-03:00
mundial nunca terão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:59:02.383-03:00
"Até o momento, a arbitragem está muito bem. Deixando o jogo correr. Quem não está é o São Paulo que não consegue jogar",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:18:57.555-03:00
nem teve influencia né,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:09.163-03:00
Assistir Vasco x flu. deu Flu,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:25.039-03:00
torcida não ganha jogo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:17.092-03:00
barbará me nota eu deixei like,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:42:45.124-03:00
palmeiras 1x2 São paulo 2 gols de TAPIA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:10:17.511-03:00
OS CARA COM A BANDEIRA DA SIRIA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:12:07.476-03:00
foi na bola do calcanhar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:13:03.720-03:00
"PORCOOOOO, E DALE DALE PORCOOOOO, E DALE DALE PORCOOOOO, DALEEE PORCOOOO!PORCOOOOO, E DALE DALE PORCOOOOO, E DALE DALE PORCOOOOO, DALEEE PORCOOOO!PORCOOOOO, E DALE DALE PORCOOOOO, E DALE DALE PORCOOOO",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:34:15.412-03:00
esse imundo só ganha no roubo mesmo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:09.803-03:00
o joga que aquilo com arbitragem acertou é so lambança,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:15.857-03:00
eu disse q nois ia ser roubado e deu a lógica,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:32:41.613-03:00
sp eliminado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:53:17.665-03:00
SÃO PAULO VIRA!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:09:58.995-03:00
QUANTO MERSHAN.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:59:59.263-03:00
BORA TRICOLOR!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:09:16.727-03:00
juíza de Leila pereira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:05:09.959-03:00
boa noite pra cima são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:26.566-03:00
os caras na torcida não estão perdoando,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:09:24.489-03:00
e esse microfone virado pra torcida kkkkkkkkkk só assim pra ouvir esse playboys cantar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:33:16.693-03:00
O sao Paulo nao chuta a gol e querem dizer que foi roubo kkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:31:21.851-03:00
que ridículo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:44.461-03:00
vamoooooo meu tricolor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:23:44.957-03:00
goooooool,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:23:19.831-03:00
quase jogo o notebook no chão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:15.326-03:00
vaiii sao paulooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:02:15.552-03:00
eu sou palmeirense sem clubismo foi pênalti simm,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:56.201-03:00
"VAMO MEU PORCOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO, MEU UNICO AMOR!!!!!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:07:08.275-03:00
palmeiras muito ajudado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:51.532-03:00
hoje é nosso vamos verdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:57:34.538-03:00
krl mas o caba são mto ruim mds,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:53:28.388-03:00
br são pauloooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:45.769-03:00
kkkkkkkkk que piada de torcida,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:21:59.940-03:00
muitos pênaltis,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:22.471-03:00
ariasssss,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:06:05.594-03:00
OLÊ OLÊ EU CANTO EU SOU PALMEIRAS ATÉ MORRER,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:21:52.706-03:00
51 e só pinga,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:32:07.491-03:00
"Marcos Antônio merece seleção joga muito , o Cleber do Flamengo foi copa em 2002 e deu conta , o Marcos Antônio tem muito potencial",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:23.318-03:00
BAGREEEE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:15:34.873-03:00
sport vs náutico foi melhor q isso ai,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:01:24.548-03:00
AQUI É TRICOLORRRRRRRR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:36.153-03:00
Que pênalti vergonhoso foi esse hein,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:43.669-03:00
VARNEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:41.469-03:00
acabu carhlo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:47.785-03:00
então aquele penilty do Gustavo Gomes contra o Flamengo era penilty,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:22.878-03:00
os caras brigando do nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:12:21.248-03:00
bet365 tá off caze!!!! não dá pra fazer bet!!!! fala com os caras laaa pohhh!!!!!!!!!!!! desde tarde o jogo não aceita a bet,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:26:40.479-03:00
VARMEIRAS PERDE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:25.598-03:00
bolinho de pietra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:47:16.907-03:00
união paomolengo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:21:42.446-03:00
TOMAAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:28.628-03:00
"Vocês estão cegos, o pênalti que empataria o jogo não foi dado.",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:33:32.149-03:00
booooooraa PALMEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:10:36.957-03:00
5 minutos parado por causa desses fraco sem mundial,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:41.046-03:00
chega já ganhou já,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:39:49.841-03:00
"a juíza acabou depois do palmeiras fazer 4 minutos de cera. o futebol brasileiro é uma palhaçada, pqp!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:32.955-03:00
campeão paulista bora verdão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:52:26.671-03:00
No braço a dominada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:49:36.692-03:00
porcooo....porcooo....porcooooooo. porcoooooo porcooooo porcoooooo tu tu tu,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:36:57.462-03:00
SOU CRUZEIRENSE MAS AQUI EM JUNDIAÍ SOU SÃO PAULO.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:25:46.625-03:00
"QUEM FOI ROUBADO FOI O SÃO PAULO, PALMEIRAS SÓ GANHA ROUBANDO !!!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:57:49.087-03:00
novoorizontino 1 x curica,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:04:42.317-03:00
"mais um ano, mais 1 assalto do palmeiras. Pix pingou, Varmeira ganhou.",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:46.000-03:00
Kinnick Stadium,0,chatgpt,0,,V580YrkHCB8,2026-03-02T00:16:01.986-03:00
PALMEIRAS É FRAQUINHO VOCE CONSEGUE SAO PAULO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:08:50.684-03:00
flaco decide? kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:54.514-03:00
Tnc kkkkkkkkkkkkkkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:44.455-03:00
"agressão, vermelhp",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:52.076-03:00
Essa abitra ta administrando bem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:11:50.560-03:00
felipe anderson saino contra 2 tomo solada e jogador sao paulo tomo amarelo kkkkkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:02:44.368-03:00
VARMEIRAS ROUBOU NOS 7 ANOS SEGUIDOS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:21:40.157-03:00
trombo o Palmeiras foi feio,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:17:28.518-03:00
me faz um favor novorisontino mete 4 no Palmeiras pra mim,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:32:56.245-03:00
slk mn,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:11:16.756-03:00
ROUBO DO SATANÁS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:55:19.435-03:00
kkkk foi nd,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:39.541-03:00
GOOOOOOOOOOOL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:02.460-03:00
são paulo é ótimo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:07:13.680-03:00
mds...q arbitragem patética...não sabe apitar...AGR o jogador do bragantino tem total razão,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:04:45.910-03:00
MURILLO TOMOU AMARELO????,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:54.440-03:00
TORCIDA DE TEATRO MORTA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:32.557-03:00
VIRA SÃO PAULO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:11:19.308-03:00
"Palmeiras campeão Paulista, copa do brasil e Libertadores",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:20:58.342-03:00
CHORAM AS ROSSAAAASSSS KKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:34:19.249-03:00
Passo aqui perto de casa agora o fraco KKKKKKK,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:23.625-03:00
mais 1 canto desgraçaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:22:03.934-03:00
"nada, muito proximo",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:24.177-03:00
Cazé quer ser o Galvão de 2002,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:14:06.312-03:00
TRIKAS NAO SAO AMEAÇA FAZ TEMPO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:48:26.225-03:00
vay são PAUluhh,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:29.653-03:00
ROUBADO!!!!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:34.458-03:00
CHUPAAAAAAAAAAAAA PALMEIRASSSSSSSSSSSSSSS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:01:33.655-03:00
grande marlon,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:52:12.469-03:00
"cara a 30cm do adversário , vcs tão de brincadeira né, nem na várzea o juiz dava",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:14.409-03:00
o tricolor clube bem amado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:34:48.347-03:00
hoje da são Paulo 3 a 0,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:50:07.754-03:00
kkkkkkkk o moleque,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:17.869-03:00
Ajusta aí Cazé,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:21:38.444-03:00
gol porra,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:08:43.647-03:00
"Pra cimaaa, bora tricolor!!!!!",0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:47:04.608-03:00
"sou de Pernambuco não torço pra nenhuma, gosto do futebol mas isso foi muito penalti",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:33.556-03:00
"lance óbvio só tiro de meta, e calere reclamando, jogado reclama de mais",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:23:19.826-03:00
"os narradores da caze tv puxam muito saco do palmeiras , os narradores da caze tv puxam muito saco do palmeiras, os narradores da caze tv puxam muito saco do palmeiras, os narradores da caze tv puxam",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:00:16.730-03:00
rafael mão de alface..,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:56:13.252-03:00
foi nadaaaaaaaaaaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:20.099-03:00
AQUI E SAO PAULO KRL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:07:35.609-03:00
vai ter virada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:02:15.858-03:00
Vozes do pensamento do Abel Ferreira?? kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:38.872-03:00
quase gol,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:52:27.291-03:00
3 a 0 palmeiras,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:38:59.046-03:00
"Será q o arias vai joga,com certeza o Roque vai cavar falta com certeza absoluta e vai ter algumas faltas q é falta mesmo e não vão marcar",0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:06:58.548-03:00
CHICO MOEDAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:26:58.004-03:00
ja era e nosso,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:25.711-03:00
Calleri tá armado ?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:47:23.199-03:00
olha a ensaiada vergonha vergonhaa kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:52.597-03:00
"olha o chororô dos flamenguistas, corinthianos, são paulinos",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:57:08.003-03:00
VAI CORINTHIANS!!! VAI CORINTHIANS!!! VAI CORINTHIANS!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:26.864-03:00
VARMEIRAS !!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:44.954-03:00
tão chorando ainda?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:57:45.075-03:00
Arbitragem canalha! roubando descaradamente!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:06:15.505-03:00
Vamos tricolor clube bém Amado as tuas glórias vem do passado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:24.215-03:00
são Paulo vai chorar para mamãe,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:57:25.642-03:00
mundial que e bom nada,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:36:32.998-03:00
1vs3 pro são Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:50.530-03:00
tem q mexer o são Paulo tá sem espaço pra jogar,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:21:28.456-03:00
1.2,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:36:04.941-03:00
esse aí transa olhando pra trás kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:13:09.537-03:00
Pênalti claríssimo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:59:34.458-03:00
VAI FLUMINENSEEEEE,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:30:48.536-03:00
Quem passar hoje perde do Novorizontino!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:42:48.060-03:00
essa odd pra mais de 3 gols é uma vergonha,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:06:21.491-03:00
varmera sempre,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:45:02.737-03:00
VARMEIRA VARMEIRA VARMEIRA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:03.380-03:00
"São Paulo, tricolor São Paulo tricolor tricolor São Paulo",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:38:52.481-03:00
TRI MUNDIAL VAMOSSSS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:25:38.286-03:00
rapaziada uma cornetação enorme e concordância de menos...enqnto tem script tá fácil e a propaganda sai maravilhosa ... mas ao vivo é uma fala complicada....,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:30:53.419-03:00
CARALHO N MARCOU?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:09.921-03:00
Enzo dias desgraçado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:13:38.659-03:00
nn choraaxxxxxx,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:43:27.794-03:00
roubaro a redibu brangatino e agora o troco veio,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:58.172-03:00
palmeiras é muito feio,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:00:17.878-03:00
JOÃÃÃÃOOO FONSECAAAAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:28:27.587-03:00
Bota ele pra fazer mímica,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:27:33.932-03:00
porque São Paulo é SENTIMENTO QUE JAMAIS ACABARA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:18:10.783-03:00
tem corinthiano aqui mn? colocando gavião,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:47:57.339-03:00
Mudaria o jogo totalmente,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:45:22.297-03:00
+1.5 por favor,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:31:59.088-03:00
casos de Fml,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:08:25.256-03:00
feioooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:52:05.836-03:00
foi pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:45.835-03:00
Danielzinho fazendo falta,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:48:39.818-03:00
VAIIII CORINTHIANSSSSSS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:40:50.531-03:00
bora verdãooooo porraaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:41.900-03:00
SÓ TORCEDOR FINO E EDUCADO MA TORCIDA DO PALMEIRAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:14:29.661-03:00
Varmeiras jjkkkj,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:48.983-03:00
O gol do Palmeiras foi de total credibilidade do São Paulo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:19:18.311-03:00
Os cara ta jogando com goleiro perdendo vei,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:26:43.402-03:00
"Palmeiras ele tem mais peças mesmo ,o JUIZ",0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:11:28.766-03:00
oxi dunada o André Silva...,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:16:11.781-03:00
CHUPAAAAAA CORTINAAAAAAS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:35.482-03:00
AI QUE ÓDIOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:29:51.033-03:00
alerta de fofura,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:22:50.427-03:00
ALA MANO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:10:14.478-03:00
VAMOS TRANSFORMAR ISSO NO MORUMBIS QUEM É SAO PAULO APERTA CORACAO SEM PARAR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:29:18.175-03:00
Alexandre Junior,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:17:20.289-03:00
vamoo chora mais trikas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:03.133-03:00
quero ver com horizontino o que vai dar e capaz de ser horizontino,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:26:21.127-03:00
VAMOS SÃO PAULO!!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:00:42.133-03:00
AI QUE ÓDIOOOOOOO,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:31:15.804-03:00
PALMEIRAAAAAAS PALMEIRAAAAAAS PALMEIRAAAAAAAAAAAAAS AVANTIIIIIIIIIIII PALESTRAAAAA,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:54:57.071-03:00
KKKKKKKKKKKKKKKKKKKKK BOM DEMAIS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T23:32:31.017-03:00
goolllll do Brasil kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:19:12.912-03:00
A HISTÓRIA DO SÃO PAULO É A OBSESSÃO do palmeiras.,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:05:51.453-03:00
CHAMA ESSES ESCANTEIOS,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:12:14.482-03:00
boraaaaaaaaaaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:31:03.210-03:00
e falo por mim que não é impossível gostar de futebol sem idolátria e sem palavrões,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:12:21.865-03:00
UUUUUUUUUHUUUUUUUUUUUUUUU,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:25:00.266-03:00
que porra de zagueiro é esse kkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:40:37.686-03:00
vai dar 50 de acréscimo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:04.794-03:00
se fosse pro Palmeiras ela tinha marcado,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:12.011-03:00
olha sou palmeirense mais acho q foi pênalti,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:11.832-03:00
chuuuuuupppppaaaaaaaaaaaaa,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:50:32.946-03:00
gooooollllll du corinthinas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:17:21.874-03:00
só com var mesmo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:36:52.581-03:00
Roubo grande,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:46:08.627-03:00
Palmeiras 5x0 Trikas,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:42:31.131-03:00
dnv rodando nos,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:44:43.077-03:00
Cabou o choro agora?,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:58:54.782-03:00
Sou Palmeirense e foi muitooo pênalti ali ! kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:53.555-03:00
A arbitragem brasileira deveria ser assim. Deixa o jogo rolar. Na Europa é assim. Os jogadores brasileiros estão mal acostumados. Qualquer toque querem falta,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:10:39.044-03:00
seus terror sempre vai ser o corinthians kkkkkkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:58.611-03:00
só ganha com arbitragem,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:13:36.193-03:00
respeita teu pai ABEL Ferreira,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:57:18.493-03:00
meu são paulo e,0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:44:42.439-03:00
"Endrick não tem condições de ir lara copa @caze tv , perder a bola deste jeito e dar contra ataque! e copa perdida! tem que ter mais garra",0,chatgpt,0,,V580YrkHCB8,2026-03-01T18:52:48.897-03:00
pra cima tricolor Alesson 2,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:14:06.406-03:00
verdaoolokl,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:28:48.943-03:00
bora são Paulo!!!!!!!!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:58:01.523-03:00
INVENTA MAIS UM PENAL,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:42.457-03:00
crespo foi buro em não começar com Daniel zinho,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:30:45.641-03:00
"As porcadas não queriam o Palistão, agora estão querendo?",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:35:26.074-03:00
arbitragem do ta n,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:08:13.066-03:00
o campeão voltou o Paulista será nosso encima do novo Orizontino,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:19:43.146-03:00
akkkaka,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:18:32.665-03:00
vamos tricolor paulista vamos conseguir a vaga na CN na final e vocês todos palmeirense já eram kkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:51:33.895-03:00
João e ticiany,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:45:28.254-03:00
até que enfim são Paulooooooooo,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:56.912-03:00
expulsa essa juíza,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:08:15.403-03:00
"Galera parece que não entende de futebol, ele mesmo chutou na própria mão, mesma coisa se é um chute de alguém do mesmo time....",0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:48:18.964-03:00
todo jogo um assalto,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:47:09.556-03:00
3 A 0 VAI FICAR,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:54:43.468-03:00
na lua kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:58:48.608-03:00
palmeiras ta jogando vôlei kkkk,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:51:51.639-03:00
jlos ariassssss,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:15.364-03:00
vem Jhon arias,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:56:22.632-03:00
vai palmeiras!! 4×1,0,chatgpt,0,,V580YrkHCB8,2026-03-01T19:40:56.965-03:00
"A ARBITRA ROUBANDO PRO TIME FEMININO, QUE VERGONHA, PÊNALTI MANDRAKE",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:17:39.709-03:00
na briga desses dois eu torço pela briga,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:24:07.288-03:00
VAR lamentável! Sou São Paulino e vejo que o VAR no Brasil tem que ser reciclado!,0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:03:25.517-03:00
Juíz ladrao,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:09:48.727-03:00
danilo mandou um abraço,0,chatgpt,0,,V580YrkHCB8,2026-03-01T20:46:44.160-03:00
"compensação que não servce pra nada, tava 1x0 no lance do penalti de verdade, nesse ja tava 2x0, São Paulo sendo prejudicado outra vez",0,chatgpt,0,,V580YrkHCB8,2026-03-01T22:04:06.664-03:00
os São paulinos chorando,0,chatgpt,0,,V580YrkHCB8,2026-03-01T21:53:04.661-03:00
